dataset,config,policy_mode,selectivity,query_id,k,post_filter_recall,candidate_reference_recall,full_authorized_recall,post_filter_underfill,candidate_vs_full_overlap,post_filter_vs_full_overlap,reference_scope,full_base,visible_count,visible_ratio,dim,num_base
gist1m,high-acc,clustered_acl,0.25,566,100,0.0,0.0,0.0,1.0,0.06,0.06,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,clustered_acl,0.25,743,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,clustered_acl,0.25,743,10,0.0,0.0,0.0,1.0,0.2,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,clustered_acl,0.25,743,100,0.0,0.0,0.0,1.0,0.09,0.09,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,clustered_acl,0.25,904,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,clustered_acl,0.25,904,10,0.0,0.0,0.0,1.0,0.2,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,clustered_acl,0.25,904,100,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,clustered_acl,0.25,928,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,clustered_acl,0.25,928,10,0.0,0.0,0.0,1.0,0.5,0.2,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,clustered_acl,0.25,928,100,0.0,0.0,0.0,1.0,0.15,0.15,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,clustered_acl,0.5,42,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,42,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,42,100,1.0,1.0,1.0,1.0,0.28,0.28,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,162,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,162,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,162,100,1.0,1.0,1.0,1.0,0.25,0.25,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,634,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,634,10,0.0,1.0,1.0,1.0,0.4,0.2,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,634,100,1.0,1.0,1.0,1.0,0.18,0.18,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,895,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,895,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,895,100,1.0,1.0,1.0,1.0,0.1,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,938,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,938,10,0.0,1.0,1.0,1.0,0.3,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,938,100,1.0,1.0,1.0,1.0,0.2,0.2,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,156,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,156,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,156,100,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,281,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,281,10,0.0,0.0,1.0,1.0,0.2,0.2,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,281,100,0.0,0.0,1.0,1.0,0.25,0.25,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,503,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,503,10,0.0,0.0,1.0,1.0,0.1,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,503,100,1.0,1.0,1.0,1.0,0.19,0.19,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,679,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,679,10,0.0,0.0,0.0,1.0,0.1,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,679,100,0.0,0.0,0.0,1.0,0.09,0.09,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,946,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,946,10,0.0,0.0,1.0,1.0,0.3,0.3,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.5,946,100,0.0,0.0,1.0,1.0,0.25,0.25,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,clustered_acl,0.75,78,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,78,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,78,100,1.0,1.0,1.0,1.0,0.25,0.25,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,81,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,81,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,81,100,1.0,1.0,1.0,1.0,0.19,0.19,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,292,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,292,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,292,100,1.0,1.0,1.0,1.0,0.17,0.17,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,644,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,644,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,644,100,1.0,1.0,1.0,1.0,0.2,0.2,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,684,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,684,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,684,100,1.0,1.0,1.0,1.0,0.13,0.13,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,79,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,79,10,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,79,100,0.0,0.0,1.0,1.0,0.14,0.14,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,608,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,608,10,1.0,1.0,1.0,0.0,0.1,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,608,100,1.0,1.0,1.0,1.0,0.19,0.19,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,648,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,648,10,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,648,100,0.0,0.0,1.0,1.0,0.08,0.08,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,666,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,666,10,0.0,0.0,1.0,0.0,0.4,0.4,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,666,100,0.0,0.0,1.0,1.0,0.2,0.2,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,831,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,831,10,0.0,0.0,1.0,0.0,0.3,0.3,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,831,100,0.0,0.0,1.0,1.0,0.23,0.23,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,99,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,99,10,1.0,1.0,1.0,1.0,0.5,0.5,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,99,100,1.0,1.0,1.0,1.0,0.12,0.12,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,510,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,510,10,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,510,100,0.0,0.0,1.0,1.0,0.17,0.17,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,573,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,573,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,573,100,0.0,0.0,0.0,1.0,0.11,0.11,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,722,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,722,10,1.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,722,100,1.0,1.0,1.0,1.0,0.17,0.17,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,737,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,737,10,0.0,0.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,clustered_acl,0.75,737,100,1.0,1.0,1.0,1.0,0.15,0.15,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.1,27,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,27,10,0.0,1.0,1.0,1.0,0.3,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,27,100,1.0,1.0,1.0,1.0,0.06,0.06,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,166,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,166,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,166,100,1.0,1.0,1.0,1.0,0.03,0.03,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,340,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,340,10,0.0,1.0,1.0,1.0,0.3,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,340,100,1.0,1.0,1.0,1.0,0.08,0.08,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,569,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,569,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,569,100,1.0,1.0,1.0,1.0,0.04,0.04,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,673,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,673,10,0.0,1.0,1.0,1.0,0.3,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,673,100,1.0,1.0,1.0,1.0,0.07,0.07,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,350,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,350,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,350,100,0.0,0.0,0.0,1.0,0.03,0.03,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,353,1,0.0,0.0,0.0,1.0,1.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,353,10,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,353,100,0.0,0.0,0.0,1.0,0.04,0.04,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,559,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,559,10,0.0,0.0,0.0,1.0,0.1,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,559,100,0.0,0.0,0.0,1.0,0.03,0.03,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,814,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,814,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,814,100,0.0,0.0,0.0,1.0,0.02,0.02,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,988,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,988,10,0.0,0.0,0.0,1.0,0.1,0.0,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.1,988,100,0.0,0.0,0.0,1.0,0.06,0.06,full_base_calibration,True,100000,0.1,960,1000000
gist1m,high-acc,skewed_acl,0.25,209,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,209,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,209,100,1.0,1.0,1.0,1.0,0.09,0.09,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,352,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,352,10,0.0,1.0,1.0,1.0,0.4,0.2,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,352,100,1.0,1.0,1.0,1.0,0.13,0.13,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,378,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,378,10,0.0,1.0,1.0,1.0,0.5,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,378,100,1.0,1.0,1.0,1.0,0.25,0.25,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,579,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,579,10,0.0,1.0,1.0,1.0,0.5,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,579,100,1.0,1.0,1.0,1.0,0.16,0.16,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,634,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,634,10,0.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,634,100,1.0,1.0,1.0,1.0,0.1,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,248,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,248,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,248,100,0.0,0.0,0.0,1.0,0.07,0.07,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,483,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,483,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,483,100,0.0,0.0,0.0,1.0,0.08,0.08,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,659,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,659,10,0.0,0.0,0.0,1.0,0.2,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,659,100,0.0,0.0,0.0,1.0,0.07,0.07,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,707,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,707,10,1.0,1.0,1.0,1.0,0.1,0.1,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,707,100,1.0,1.0,1.0,1.0,0.08,0.08,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,984,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,984,10,0.0,0.0,1.0,1.0,0.1,0.0,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.25,984,100,1.0,1.0,1.0,1.0,0.12,0.12,full_base_calibration,True,250000,0.25,960,1000000
gist1m,high-acc,skewed_acl,0.5,6,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,6,10,0.0,1.0,1.0,1.0,0.4,0.2,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,6,100,1.0,1.0,1.0,1.0,0.19,0.19,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,11,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,11,10,0.0,1.0,1.0,1.0,0.4,0.2,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,11,100,1.0,1.0,1.0,1.0,0.19,0.19,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,499,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,499,10,0.0,1.0,1.0,1.0,0.3,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,499,100,1.0,1.0,1.0,1.0,0.11,0.11,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,926,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,926,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,926,100,1.0,1.0,1.0,1.0,0.25,0.25,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,938,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,938,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,938,100,1.0,1.0,1.0,1.0,0.19,0.19,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,119,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,119,10,0.0,0.0,0.0,0.0,0.1,0.1,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,119,100,0.0,0.0,0.0,1.0,0.2,0.2,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,44,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,44,10,1.0,1.0,1.0,1.0,0.2,0.2,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,44,100,1.0,1.0,1.0,1.0,0.16,0.16,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,553,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,553,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,553,100,0.0,0.0,0.0,1.0,0.11,0.11,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,858,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,858,10,0.0,0.0,1.0,1.0,0.3,0.2,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,858,100,0.0,0.0,1.0,1.0,0.18,0.18,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,895,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,895,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,895,100,0.0,0.0,0.0,1.0,0.11,0.11,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,947,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,947,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.5,947,100,0.0,0.0,0.0,1.0,0.04,0.04,full_base_calibration,True,500000,0.5,960,1000000
gist1m,high-acc,skewed_acl,0.75,78,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.75,78,10,0.0,1.0,1.0,1.0,0.1,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.75,78,100,1.0,1.0,1.0,1.0,0.24,0.24,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.75,542,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.75,542,10,0.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.75,542,100,1.0,1.0,1.0,1.0,0.29,0.29,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.75,571,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.75,571,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.75,571,100,1.0,1.0,1.0,1.0,0.26,0.26,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.75,644,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.75,644,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,750000,0.75,960,1000000
gist1m,high-acc,skewed_acl,0.75,644,100,1.0,1.0,1.0,1.0,0.17,0.17,full_base_calibration,True,750000,0.75,960,1000000
