case_id,workload_model,physical_layout,num_objects,num_roles,num_signatures,query_role,merged_k,seed,n_lists,slot_per_list,N_slots,N_valid,N_vis,N_invis,effective_selectivity,total_memberships,stored_entries_norm,region_count,pure_visible_regions,pure_invisible_regions,impure_regions,pure_visible_region_ratio,pure_invisible_region_ratio,impure_region_ratio,pure_visible_valid_ratio,pure_invisible_valid_ratio,impure_valid_ratio,N_dist_masked,N_dist_plan,N_dist_ideal,dist_reduction_plan,dist_reduction_ideal,estimated_cost_masked,estimated_cost_plan,estimated_cost_ideal,estimated_region_cost,estimated_visibility_cost,estimated_distance_cost,estimated_mask_topk_cost,SA_commit,PA_plan,PA_ideal,plan_vs_masked_cost,ideal_vs_masked_cost,planned_equals_masked,validation_passed
acl_signature_r7_mk0_s0_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,7,0,0,64,64,4096,4096,2322,1774,0.566895,25802,1.062500,64,19,45,0,0.296875,0.703125,0.000000,0.566895,0.433105,0.000000,4096,2322,2322,0.433105,0.433105,61440,27636,37835,320,0,23220,4096,1.437500,1.011345,1.384579,0.449805,0.615804,true,true
acl_signature_r7_mk0_s1_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,7,0,1,64,64,4096,4096,1224,2872,0.298828,17399,1.062500,64,13,51,0,0.203125,0.796875,0.000000,0.298828,0.701172,0.000000,4096,1224,1224,0.701172,0.701172,61440,16656,25757,320,0,12240,4096,1.437500,1.018965,1.575737,0.271094,0.419222,true,true
acl_signature_r7_mk0_s2_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,7,0,2,64,64,4096,4096,691,3405,0.168701,10907,1.062500,62,19,43,0,0.306452,0.693548,0.000000,0.168701,0.831299,0.000000,4096,691,691,0.831299,0.831299,61440,11316,19894,310,0,6910,4096,1.425781,1.027233,1.805919,0.184180,0.323796,true,true
acl_signature_r7_mk0_s3_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,7,0,3,64,64,4096,4096,2577,1519,0.629150,18908,1.062500,64,22,42,0,0.343750,0.656250,0.000000,0.629150,0.370850,0.000000,4096,2577,2577,0.370850,0.370850,61440,30186,40640,320,0,25770,4096,1.437500,1.010376,1.360289,0.491309,0.661458,true,true
acl_signature_r7_mk0_s4_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,7,0,4,64,64,4096,4096,222,3874,0.054199,18837,1.062500,64,17,47,0,0.265625,0.734375,0.000000,0.054199,0.945801,0.000000,4096,222,222,0.945801,0.945801,61440,6636,14735,320,0,2220,4096,1.437500,1.049004,2.329276,0.108008,0.239827,true,true
acl_signature_r8_mk0_s0_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,8,0,0,64,64,4096,4096,3043,1053,0.742920,25802,1.062500,64,19,45,0,0.296875,0.703125,0.000000,0.742920,0.257080,0.000000,4096,3043,3043,0.257080,0.257080,61440,34846,45766,320,0,30430,4096,1.437500,1.008976,1.325168,0.567155,0.744889,true,true
acl_signature_r8_mk0_s1_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,8,0,1,64,64,4096,4096,444,3652,0.108398,17399,1.062500,64,21,43,0,0.328125,0.671875,0.000000,0.108398,0.891602,0.000000,4096,444,444,0.891602,0.891602,61440,8856,17177,320,0,4440,4096,1.437500,1.036274,2.009946,0.144141,0.279574,true,true
acl_signature_r8_mk0_s2_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,8,0,2,64,64,4096,4096,601,3495,0.146729,10907,1.062500,62,20,42,0,0.322581,0.677419,0.000000,0.146729,0.853271,0.000000,4096,601,601,0.853271,0.853271,61440,10416,18904,310,0,6010,4096,1.425781,1.029656,1.868723,0.169531,0.307682,true,true
acl_signature_r8_mk0_s3_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,8,0,3,64,64,4096,4096,771,3325,0.188232,18908,1.062500,64,22,42,0,0.343750,0.656250,0.000000,0.188232,0.811768,0.000000,4096,771,771,0.811768,0.811768,61440,12126,20774,320,0,7710,4096,1.437500,1.026236,1.758125,0.197363,0.338118,true,true
acl_signature_r8_mk0_s4_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,8,0,4,64,64,4096,4096,1201,2895,0.293213,18837,1.062500,64,21,43,0,0.328125,0.671875,0.000000,0.293213,0.706787,0.000000,4096,1201,1201,0.706787,0.706787,61440,16426,25504,320,0,12010,4096,1.437500,1.019236,1.582527,0.267350,0.415104,true,true
acl_signature_r9_mk0_s0_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,9,0,0,64,64,4096,4096,902,3194,0.220215,25802,1.062500,64,19,45,0,0.296875,0.703125,0.000000,0.220215,0.779785,0.000000,4096,902,902,0.779785,0.779785,61440,13436,22215,320,0,9020,4096,1.437500,1.023617,1.692442,0.218685,0.361572,true,true
acl_signature_r9_mk0_s1_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,9,0,1,64,64,4096,4096,513,3583,0.125244,17399,1.062500,64,15,49,0,0.234375,0.765625,0.000000,0.125244,0.874756,0.000000,4096,513,513,0.874756,0.874756,61440,9546,17936,320,0,5130,4096,1.437500,1.033564,1.941966,0.155371,0.291927,true,true
acl_signature_r9_mk0_s2_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,9,0,2,64,64,4096,4096,700,3396,0.170898,10907,1.062500,62,16,46,0,0.258065,0.741935,0.000000,0.170898,0.829102,0.000000,4096,700,700,0.829102,0.829102,61440,11406,19993,310,0,7000,4096,1.425781,1.027012,1.800198,0.185645,0.325407,true,true
acl_signature_r9_mk0_s3_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,9,0,3,64,64,4096,4096,2710,1386,0.661621,18908,1.062500,64,25,39,0,0.390625,0.609375,0.000000,0.661621,0.338379,0.000000,4096,2710,2710,0.338379,0.338379,61440,31516,42103,320,0,27100,4096,1.437500,1.009934,1.349196,0.512956,0.685270,true,true
acl_signature_r9_mk0_s4_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,9,0,4,64,64,4096,4096,2204,1892,0.538086,18837,1.062500,64,23,41,0,0.359375,0.640625,0.000000,0.538086,0.461914,0.000000,4096,2204,2204,0.461914,0.461914,61440,26456,36537,320,0,22040,4096,1.437500,1.011856,1.397422,0.430599,0.594678,true,true
acl_signature_r10_mk0_s0_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,10,0,0,64,64,4096,4096,184,3912,0.044922,25802,1.062500,64,12,52,0,0.187500,0.812500,0.000000,0.044922,0.955078,0.000000,4096,184,184,0.955078,0.955078,61440,6256,14317,320,0,1840,4096,1.437500,1.052136,2.407837,0.101823,0.233024,true,true
acl_signature_r10_mk0_s1_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,10,0,1,64,64,4096,4096,849,3247,0.207275,17399,1.062500,64,14,50,0,0.218750,0.781250,0.000000,0.207275,0.792725,0.000000,4096,849,849,0.792725,0.792725,61440,12906,21632,320,0,8490,4096,1.437500,1.024611,1.717371,0.210059,0.352083,true,true
acl_signature_r10_mk0_s2_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,10,0,2,64,64,4096,4096,347,3749,0.084717,10907,1.062500,62,16,46,0,0.258065,0.741935,0.000000,0.084717,0.915283,0.000000,4096,347,347,0.915283,0.915283,61440,7876,16110,310,0,3470,4096,1.425781,1.039599,2.126452,0.128190,0.262207,true,true
acl_signature_r10_mk0_s3_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,10,0,3,64,64,4096,4096,659,3437,0.160889,18908,1.062500,64,17,47,0,0.265625,0.734375,0.000000,0.160889,0.839111,0.000000,4096,659,659,0.839111,0.839111,61440,11006,19542,320,0,6590,4096,1.437500,1.028983,1.827038,0.179134,0.318066,true,true
acl_signature_r10_mk0_s4_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,10,0,4,64,64,4096,4096,409,3687,0.099854,18837,1.062500,64,18,46,0,0.281250,0.718750,0.000000,0.099854,0.900146,0.000000,4096,409,409,0.900146,0.900146,61440,8506,16792,320,0,4090,4096,1.437500,1.037823,2.048804,0.138444,0.273307,true,true
acl_signature_r11_mk0_s0_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,11,0,0,64,64,4096,4096,1067,3029,0.260498,25802,1.062500,64,15,49,0,0.234375,0.765625,0.000000,0.260498,0.739502,0.000000,4096,1067,1067,0.739502,0.739502,61440,15086,24030,320,0,10670,4096,1.437500,1.020980,1.626286,0.245540,0.391113,true,true
acl_signature_r11_mk0_s1_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,11,0,1,64,64,4096,4096,272,3824,0.066406,17399,1.062500,64,16,48,0,0.250000,0.750000,0.000000,0.066406,0.933594,0.000000,4096,272,272,0.933594,0.933594,61440,7136,15285,320,0,2720,4096,1.437500,1.045415,2.239232,0.116146,0.248779,true,true
acl_signature_r11_mk0_s2_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,11,0,2,64,64,4096,4096,1044,3052,0.254883,10907,1.062500,62,21,41,0,0.338710,0.661290,0.000000,0.254883,0.745117,0.000000,4096,1044,1044,0.745117,0.745117,61440,14846,23777,310,0,10440,4096,1.425781,1.020624,1.634607,0.241634,0.386995,true,true
acl_signature_r11_mk0_s3_o4096_sig64,access_signature_layout,acl_signature,4096,16,64,11,0,3,64,64,4096,4096,583,3513,0.142334,18908,1.062500,64,21,43,0,0.328125,0.671875,0.000000,0.142334,0.857666,0.000000,4096,583,583,0.857666,0.857666,61440,10246,18706,320,0,5830,4096,1.437500,1.031200,1.882649,0.166764,0.304460,true,true
